Postal Code,Establishment Address,Address URL,Licence Number,Licensee Name,Business Name,Type of Food Business
050335,"335 SMITH STREET #B1-085,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1085003&module=EHFE,SM1B1085003,LAU FOONG POI,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-222,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102222004&module=EHFE,SM102222004,KUSTINAH,NA,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-012,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1012002&module=EHFE,SM1B1012002,SOH LAY KIONG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-243,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101243006&module=EHFE,SM101243006,LIN XUEYAN,CHEN GUOWANG,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-073,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101073003&module=EHFE,SM101073003,LIM ENG CHUAN,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-124,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102124004&module=EHFE,SM102124004,LIM SIEW CHOO,NA,NEA Managed Foodstall
050335,"335 SMITH STREET #02-089,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102089002&module=EHFE,SM102089002,NG CHWEE GEK,NA,NEA Managed Foodstall
050335,"335 SMITH STREET #01-165,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101165005&module=EHFE,SM101165005,LIM LENG PHONG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-195,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1195003&module=EHFE,SM1B1195003,LI QING,??????????,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-181,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102181005&module=EHFE,SM102181005,CHIANG THIN KHOW,335 HONG KONG ROASTED MEAT,NEA Managed Foodstall
050335,"335 SMITH STREET #01-043,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101043003&module=EHFE,SM101043003,WENG QIONG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-190,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1190005&module=EHFE,SM1B1190005,LEONG KOK MUN,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-034,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101034001&module=EHFE,SM101034001,KHOO KOK ENG,SIAM BUDDHA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-197,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102197003&module=EHFE,SM102197003,TEO CHIA KHAY,BBQ Chang Ji Cooked Food,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-166,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1166004&module=EHFE,SM1B1166004,CHIN CHEE YEAN,Loong Kee Food Supply,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-200,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1200003&module=EHFE,SM1B1200003,SIM CHUAN HIYOK,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-030,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1030003&module=EHFE,SM1B1030003,LEE KAH POH,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-130,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102130003&module=EHFE,SM102130003,YUEN AH LAN,Jia Ji Mei Shi,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-145,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1145003&module=EHFE,SM1B1145003,GOH KHAR ENG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-005,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102005003&module=EHFE,SM102005003,LIEW CHIT MOOI,Yuan Yuan Vegetarian Food,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-185,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1185004&module=EHFE,SM1B1185004,CHIN CHEE YEAN,Loong Kee Food Supply,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-132,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102132004&module=EHFE,SM102132004,NG BEE HIN,NA,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-123,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1123003&module=EHFE,SM1B1123003,LEONG KOK CHEONG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-189,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101189003&module=EHFE,SM101189003,NG YEW NYON,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-021,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102021003&module=EHFE,SM102021003,HO KONG MIN,Hao Jing Coffee Stall,NEA Managed Foodstall
050335,"335 SMITH STREET #02-113,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102113005&module=EHFE,SM102113005,CHEN LI,75 Ah bailing Peanut soup,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-187,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1187003&module=EHFE,SM1B1187003,TAN YONG LIM,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-003,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101003004&module=EHFE,SM101003004,SYED ABDUL KADER S/O ABDUL HAMEED,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-056,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101056003&module=EHFE,SM101056003,KHOO MEE HWA,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-094,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102094003&module=EHFE,SM102094003,HUANG ZHENGQING,NA,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-134,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1134003&module=EHFE,SM1B1134003,SEET SIONG NGOH,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-187,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102187005&module=EHFE,SM102187005,ANG SOO NGOR,NA,NEA Managed Foodstall
050335,"335 SMITH STREET #01-080,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101080003&module=EHFE,SM101080003,LAM SIEW KHENG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-195,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102195006&module=EHFE,SM102195006,ONG HOW TIONG,CRISPY ROJAK,NEA Managed Foodstall
050335,"335 SMITH STREET #02-041,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102041004&module=EHFE,SM102041004,WONG PECK LENG,YUAN LANG SOY SAUCE CHICKEN MASTER,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-108,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1108003&module=EHFE,SM1B1108003,SZE PUI YOKE,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-090,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1090004&module=EHFE,SM1B1090004,LEONG TZE WENG(LIANG ZHIRONG),NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-112,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1112003&module=EHFE,SM1B1112003,LIM SOON TECK,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-071,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1071003&module=EHFE,SM1B1071003,WONG WENG YEW,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-160,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1160004&module=EHFE,SM1B1160004,CHAN HIANG HUAT,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-199,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102199003&module=EHFE,SM102199003,LAM YOKE SENG,Lian He Ben JI Claypot,NEA Managed Foodstall
050335,"335 SMITH STREET #02-178,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102178005&module=EHFE,SM102178005,NG SIO LAY(HUANG XIAOLI),Lai Huat,NEA Managed Foodstall
050335,"335 SMITH STREET #01-201,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101201003&module=EHFE,SM101201003,LEE WEE FUNG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-127,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101127005&module=EHFE,SM101127005,YAP KIM GUAN,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-188,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101188004&module=EHFE,SM101188004,ZHENG YU,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-099,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1099003&module=EHFE,SM1B1099003,TAY CHOR LENG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-171,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1171003&module=EHFE,SM1B1171003,CHIN CHEE YEAN,Loong Kee Food Supply,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-231,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101231003&module=EHFE,SM101231003,YEO KIM SENG,Da Cai Yun,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-098,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1098004&module=EHFE,SM1B1098004,LOW SAI PENG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-055,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102055004&module=EHFE,SM102055004,LEE BOBBY,NA,NEA Managed Foodstall
050335,"335 SMITH STREET #02-070,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102070003&module=EHFE,SM102070003,AZIZ BIN JAFFAR,Aziz Jaffar Muslim Food,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-092,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1092003&module=EHFE,SM1B1092003,NG BENG HWEE,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-092,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101092003&module=EHFE,SM101092003,NG SIONG FOO,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-173,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101173003&module=EHFE,SM101173003,QUEK KHIONG HO,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-174,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1174002&module=EHFE,SM1B1174002,LEE SOO WAH,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-067,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102067004&module=EHFE,SM102067004,JAYBEE CHEUNG JIA BAO,Fatty Ox Hong Kong,NEA Managed Foodstall
050335,"335 SMITH STREET #01-265,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101265002&module=EHFE,SM101265002,LI SHAOJUAN,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-215,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102215003&module=EHFE,SM102215003,KOH SIAM LUAN,188 BBQ,NEA Managed Foodstall
050335,"335 SMITH STREET #02-217,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102217004&module=EHFE,SM102217004,CHONG GIOK HONG,NA,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-127,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1127003&module=EHFE,SM1B1127003,LEE THENG KWANG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-018,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1018003&module=EHFE,SM1B1018003,LIM MIN CHYE,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-154,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1154004&module=EHFE,SM1B1154004,YAN QIAOFENG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-184,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102184003&module=EHFE,SM102184003,LIM SIEW LEONG,Jiu Ji Porridge,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-157,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1157004&module=EHFE,SM1B1157004,HE XIAOYING,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-186,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101186003&module=EHFE,SM101186003,LAI KEE CHENG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-277,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101277003&module=EHFE,SM101277003,TONG KAH HENG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-079,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102079003&module=EHFE,SM102079003,SOH JEE KEE,Shi Xiang Satay,NEA Managed Foodstall
050335,"335 SMITH STREET #02-002,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102002004&module=EHFE,SM102002004,CHIA KENG HONG,NA,NEA Managed Foodstall
050335,"335 SMITH STREET #02-136,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102136003&module=EHFE,SM102136003,LAI YIN HOE,Grand Stew Herbal Soup BBQ,NEA Managed Foodstall
050335,"335 SMITH STREET #02-043,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102043004&module=EHFE,SM102043004,TAN KAI HUI,Chwee Kueh,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-058,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1058003&module=EHFE,SM1B1058003,WONG SIEW LIAN,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-117,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101117004&module=EHFE,SM101117004,YAO FANG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-147,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102147003&module=EHFE,SM102147003,JOAN FELICIA LEE CHENG YIU,Da Jia Shi,NEA Managed Foodstall
050335,"335 SMITH STREET #02-186,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102186003&module=EHFE,SM102186003,ONG YEOW CHONG,NA,NEA Managed Foodstall
050335,"335 SMITH STREET #01-098,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101098003&module=EHFE,SM101098003,TAY NGEE KOON,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-214,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102214003&module=EHFE,SM102214003,SEAK SENG CHYE,Ban Hong Cold & Hot Drinks,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-183,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1183003&module=EHFE,SM1B1183003,LEE GEK KHEE,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-113,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1113004&module=EHFE,SM1B1113004,"SEE THO YOU SHAN, EDDIE",nil,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-144,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1144003&module=EHFE,SM1B1144003,HE XIAOYING,Lily herbal,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-096,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1096004&module=EHFE,SM1B1096004,SEE THO WEN LUEN,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-059,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1059005&module=EHFE,SM1B1059005,HORACE KHOO KIAN TAT,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-200,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102200003&module=EHFE,SM102200003,CHAN LAI MENG,Cheng Ji,NEA Managed Foodstall
050335,"335 SMITH STREET #02-044,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102044003&module=EHFE,SM102044003,KUM KAH KENG,Emerald Soya Sauce Chicken,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-050,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1050003&module=EHFE,SM1B1050003,LAI YEW WENG,Lai Yew Weng,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-114,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102114004&module=EHFE,SM102114004,LIM YEOW CHYE,Tou Shou Di,NEA Managed Foodstall
050335,"335 SMITH STREET #02-071,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102071003&module=EHFE,SM102071003,WAN CHUN,Xiang Chen Coffee Stall,NEA Managed Foodstall
050335,"335 SMITH STREET #B1-170,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1170004&module=EHFE,SM1B1170004,CHIN CHEE YEAN,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-024,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101024003&module=EHFE,SM101024003,TAN LENG TARN,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #B1-199,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM1B1199003&module=EHFE,SM1B1199003,SEAH SOON CHUAN,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #01-131,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM101131004&module=EHFE,SM101131004,YEO TSE CHIANG,NA,NEA Managed Non-Foodstall
050335,"335 SMITH STREET #02-053,CHINATOWN COMPLEX,Singapore 050335",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=SM102053002&module=EHFE,SM102053002,LOH SIN HIONG,NA,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #01-43,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF0143002&module=EHFE,TJF0143002,CHUA PNG KIEU,NA,NEA Managed Non-Foodstall
618499,"3 YUNG SHENG ROAD #03-143,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF03143002&module=EHFE,TJF03143002,"KOH MUN SIN, MEVIS",Poh Meng Vegetarian Food,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #01-36,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF0136002&module=EHFE,TJF0136002,SIM LILY,NA,NEA Managed Non-Foodstall
618499,"3 YUNG SHENG ROAD #03-148,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF03148002&module=EHFE,TJF03148002,LI WENXUAN,Yong Sheng Yuan Seafood,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #03-176,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF03176003&module=EHFE,TJF03176003,FOO JONG YEOW,Rex Hainan Chicken Rice & Beef Kway Teow,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #03-130,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF03130004&module=EHFE,TJF03130004,LOW SUI TONG,NA,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #02-112,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF02112002&module=EHFE,TJF02112002,MOHAMED RABEEK BIN MOHAMED IBRAHIM,RAJA TARIK,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #01-29,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF0129003&module=EHFE,TJF0129003,CHUA LUM SUN,NA,NEA Managed Non-Foodstall
618499,"3 YUNG SHENG ROAD #03-177,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF03177003&module=EHFE,TJF03177003,ONG AH OH,Yung Meng Fried Hokkien Mee,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #03-141,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF03141003&module=EHFE,TJF03141003,LIM GEK HEOK,Kiat Seng Coffee Stall,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #02-97,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF0297004&module=EHFE,TJF0297004,SAITA ONG,NA,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #03-146,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF03146004&module=EHFE,TJF03146004,TEO YEW CHEE,Feng Zhen Lor Mee,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #02-91,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF0291003&module=EHFE,TJF0291003,WOO CHEE KONG,Wang Wang Cooked Food,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #03-160,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF03160004&module=EHFE,TJF03160004,LEE HON WHYE,NA,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #03-173,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF03173003&module=EHFE,TJF03173003,NUR HAZRINA BINTE HASHIM,Sinar Rezeki,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #01-40,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF0140002&module=EHFE,TJF0140002,NG ENG PAU,NA,NEA Managed Non-Foodstall
618499,"3 YUNG SHENG ROAD #01-16,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF0116002&module=EHFE,TJF0116002,HAJAMAIDEEN BIN K M OSMAN,NA,NEA Managed Non-Foodstall
618499,"3 YUNG SHENG ROAD #03-157,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF03157003&module=EHFE,TJF03157003,TAN KIANG CHEY,Yi Ping Tung Charcoal Claypot Soup,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #03-121,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF03121003&module=EHFE,TJF03121003,CHAN TUCK CHEONG,NA,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #01-08,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF0108002&module=EHFE,TJF0108002,LIM HWEE YAN,NA,NEA Managed Non-Foodstall
618499,"3 YUNG SHENG ROAD #02-76,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF0276004&module=EHFE,TJF0276004,"CHEONG KHAI MENG, JEREMY",Pancake,NEA Managed Foodstall
618499,"3 YUNG SHENG ROAD #01-41,Singapore 618499",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=TJF0141003&module=EHFE,TJF0141003,NG ENG PAU,NA,NEA Managed Non-Foodstall
